factor,signal_date,Q1,Q2,Q3,Q4,Q5,Q1_minus_Q5
momentum_10d,2025-09-02,-0.01915714,-0.01871732,-0.01856713,-0.02059084,-0.01819651,-0.00096063
momentum_10d,2025-09-03,0.00156415,0.00305815,0.00360724,0.00337006,-0.01123274,0.01279688
momentum_10d,2025-09-04,0.01935153,0.02063851,0.01650169,0.01647270,0.02293203,-0.00358050
momentum_10d,2025-09-05,0.01563860,0.01728256,0.01104827,0.01394073,0.01151425,0.00412435
momentum_10d,2025-09-08,-0.01205561,-0.00500033,-0.00408545,0.00127266,-0.00582923,-0.00622638
momentum_10d,2025-09-09,0.00766750,0.00434327,0.00172537,-0.00009314,0.00446679,0.00320071
momentum_10d,2025-09-10,0.01917998,0.01062530,0.00789590,0.00642358,0.00975609,0.00942389
momentum_10d,2025-09-11,-0.00074032,-0.00403839,-0.00072849,-0.00455807,0.00425290,-0.00499323
momentum_10d,2025-09-12,0.00011565,-0.00446253,-0.00602341,0.00185998,-0.00000439,0.00012004
momentum_10d,2025-09-15,0.00711468,0.00802310,0.00768834,0.01060807,0.01138882,-0.00427413
momentum_10d,2025-09-16,-0.00268809,-0.00030681,0.00286621,0.00536257,-0.00262511,-0.00006298
momentum_10d,2025-09-17,-0.01477185,-0.01644046,-0.01835660,-0.01810442,-0.01683539,0.00206354
momentum_10d,2025-09-18,-0.00051187,-0.00224435,0.00143075,-0.00711670,-0.00733319,0.00682132
momentum_10d,2025-09-19,-0.00505007,-0.00672472,-0.00408274,0.00220430,-0.00497414,-0.00007593
momentum_10d,2025-09-22,-0.01028629,-0.01158238,-0.00835567,-0.01066923,-0.00730214,-0.00298415
momentum_10d,2025-09-23,0.01608516,0.01602283,0.01429596,0.01340165,0.00565888,0.01042628
momentum_10d,2025-09-24,-0.00875275,-0.00780526,-0.00810829,-0.00226118,-0.00551611,-0.00323665
momentum_10d,2025-09-25,-0.00131824,0.00181578,-0.00192103,0.00058260,-0.01403563,0.01271739
momentum_10d,2025-09-26,0.00995927,0.00960979,0.00868723,0.00569291,-0.00096575,0.01092502
momentum_10d,2025-09-29,0.00242016,0.00098059,0.00272855,-0.00193963,-0.00642083,0.00884099
momentum_10d,2025-09-30,-0.00401080,0.00394854,0.00306735,0.00378792,0.00579011,-0.00980091
momentum_10d,2025-10-09,-0.00032514,0.00929425,0.00924035,0.00740193,-0.00684262,0.00651748
momentum_10d,2025-10-10,-0.01042986,-0.00844082,-0.01158217,-0.00685417,-0.00070916,-0.00972070
momentum_10d,2025-10-13,-0.01541421,-0.00249251,-0.00258734,-0.00627384,-0.00625044,-0.00916377
momentum_10d,2025-10-14,0.02319489,0.01683226,0.00995101,0.00982313,0.00544108,0.01775381
momentum_10d,2025-10-15,-0.00573732,-0.00737840,-0.00587349,-0.00768643,-0.01160643,0.00586912
momentum_10d,2025-10-16,-0.02223629,-0.01431157,-0.01215876,-0.01412314,-0.01781548,-0.00442081
momentum_10d,2025-10-17,0.01773988,0.01874737,0.01259391,0.01179675,0.01114370,0.00659618
momentum_10d,2025-10-20,0.01793421,0.01871017,0.01751765,0.01498365,0.01969217,-0.00175797
momentum_10d,2025-10-21,0.00331638,0.00095888,0.00294154,0.00517065,0.00710680,-0.00379042
momentum_10d,2025-10-22,0.00386233,0.00883832,0.00515335,0.00746571,-0.00032015,0.00418248
momentum_10d,2025-10-23,0.00900501,0.00111538,-0.00261742,0.00127594,-0.01837889,0.02738390
momentum_10d,2025-10-24,0.00699835,0.00149360,0.00155524,0.00394012,-0.00421939,0.01121774
momentum_10d,2025-10-27,-0.00409493,0.00250793,0.00280520,0.00325419,0.00189084,-0.00598577
momentum_10d,2025-10-28,0.00746752,-0.00159424,-0.00207416,-0.00439511,-0.00366141,0.01112893
momentum_10d,2025-10-29,-0.01382100,-0.00927252,-0.01246781,-0.01156779,-0.01308832,-0.00073268
momentum_10d,2025-10-30,0.01105892,0.01001973,0.00838784,0.01357491,0.01007205,0.00098687
momentum_10d,2025-10-31,0.00878309,0.00904893,0.01496656,0.00884373,0.00557489,0.00320820
momentum_10d,2025-11-03,-0.00329515,-0.00278888,0.00018386,0.00103373,-0.00719253,0.00389737
momentum_10d,2025-11-04,0.01044369,0.00939611,0.00613258,0.00844096,0.01378499,-0.00334130
momentum_10d,2025-11-05,0.00440023,0.00203400,0.00475021,0.00632091,-0.00230643,0.00670666
momentum_10d,2025-11-06,-0.00115331,0.00172909,0.00384215,-0.00035418,0.00555982,-0.00671313
momentum_10d,2025-11-07,0.00731252,0.00902407,0.00905685,0.00460172,0.00325371,0.00405880
momentum_10d,2025-11-10,0.00158236,0.00846646,0.00927427,0.01506873,-0.00038982,0.00197218
momentum_10d,2025-11-11,-0.00296776,-0.00017703,-0.00000625,-0.00360997,0.00233830,-0.00530606
momentum_10d,2025-11-12,0.01431727,0.00846738,0.00900567,0.01039609,0.01395349,0.00036379
momentum_10d,2025-11-13,0.00064665,0.00035234,0.00057516,-0.00081645,-0.00970304,0.01034969
momentum_10d,2025-11-14,0.00303671,-0.00055149,0.00301621,0.00176393,-0.00327707,0.00631378
momentum_10d,2025-11-17,-0.01049114,-0.00829281,-0.00614696,-0.01129816,-0.01627214,0.00578100
momentum_10d,2025-11-18,-0.01492217,-0.01390860,-0.01229310,-0.01162849,-0.00719550,-0.00772668
momentum_10d,2025-11-19,-0.00921031,-0.00543014,-0.00297549,-0.00539044,-0.01281437,0.00360406
momentum_10d,2025-11-20,-0.03701830,-0.03950559,-0.03759610,-0.03631115,-0.04898895,0.01197065
momentum_10d,2025-11-21,0.01258125,0.01479983,0.01387264,0.01031727,0.00155819,0.01102306
momentum_10d,2025-11-24,0.01381025,0.00796104,0.01048077,0.00945219,0.01305363,0.00075662
momentum_10d,2025-11-25,-0.00742453,-0.00396312,-0.00057461,-0.00614442,-0.01104293,0.00361840
momentum_10d,2025-11-26,0.00424646,0.00447685,0.00523508,0.00114895,-0.00030442,0.00455088
momentum_10d,2025-11-27,0.01330867,0.01317781,0.00994986,0.00942205,0.00576447,0.00754420
momentum_10d,2025-11-28,0.00330259,0.00570322,0.00561926,0.00824522,0.00377328,-0.00047069
momentum_10d,2025-12-01,-0.00413354,-0.00880055,-0.00497730,-0.00084521,-0.00674057,0.00260704
momentum_10d,2025-12-02,-0.00728800,-0.00988230,-0.00517144,0.00053058,-0.00386460,-0.00342340
momentum_10d,2025-12-03,-0.01444003,-0.01048318,-0.00708152,-0.01167578,-0.01718139,0.00274137
momentum_10d,2025-12-04,0.01484546,0.01132047,0.01209976,0.01184002,-0.00183289,0.01667835
momentum_10d,2025-12-05,0.00443736,0.00145605,0.00550853,0.00190881,0.00894328,-0.00450592
momentum_10d,2025-12-08,-0.01050413,-0.00665712,-0.00731705,-0.00682118,-0.00499211,-0.00551202
momentum_10d,2025-12-09,-0.00007375,-0.00263891,-0.00165114,-0.00142485,-0.00441536,0.00434161
momentum_10d,2025-12-10,-0.01882596,-0.01962756,-0.01425021,-0.01353198,-0.01949357,0.00066761
momentum_10d,2025-12-11,-0.00802033,-0.00528985,-0.00239241,0.00272350,-0.00016742,-0.00785291
momentum_10d,2025-12-12,-0.00052249,0.00143226,-0.00280398,-0.00044407,0.00068524,-0.00120773
momentum_10d,2025-12-15,-0.02299972,-0.01764698,-0.01631681,-0.01413065,-0.02096839,-0.00203133
momentum_10d,2025-12-16,0.00765350,0.00140686,0.00448407,0.00656496,0.00068689,0.00696661
momentum_10d,2025-12-17,0.01060001,0.00805326,0.00515009,0.00308090,-0.00479481,0.01539483
momentum_10d,2025-12-18,0.02152977,0.02172945,0.01501563,0.01101730,0.01310694,0.00842283
momentum_10d,2025-12-19,0.00853474,0.00134192,0.00179862,0.00283047,-0.00334700,0.01188174
momentum_10d,2025-12-22,-0.00711092,-0.00808556,-0.00581330,-0.00449608,-0.00685111,-0.00025982
momentum_10d,2025-12-23,0.00794367,0.01077829,0.01099313,0.00786291,0.00307397,0.00486970
momentum_10d,2025-12-24,0.00858363,0.00598660,0.00653467,0.00487710,0.00412637,0.00445726
momentum_10d,2025-12-25,-0.00375890,0.00082124,-0.00303084,-0.00452785,-0.00383481,0.00007591
momentum_10d,2025-12-26,-0.00445641,-0.00396829,0.00014399,-0.00263043,0.00580409,-0.01026050
momentum_10d,2025-12-29,-0.00517490,-0.00338599,-0.00452619,-0.00413135,-0.00227788,-0.00289702
momentum_10d,2025-12-30,0.00041533,0.00259697,0.00403105,0.00125181,-0.00989508,0.01031040
momentum_10d,2025-12-31,0.01707692,0.01367669,0.01657905,0.00917864,0.00379255,0.01328437
momentum_10d,2026-01-05,0.01271461,0.00946745,0.00508616,0.00904263,0.00985622,0.00285839
momentum_10d,2026-01-06,-0.00131960,-0.00458607,-0.00551215,-0.00214912,0.00282130,-0.00414091
momentum_10d,2026-01-07,0.01134252,0.01146433,0.00795715,0.01300692,0.00706259,0.00427993
momentum_10d,2026-01-08,0.00610626,0.00621105,0.00868865,0.00891727,0.02128749,-0.01518123
momentum_10d,2026-01-09,0.00533144,0.01063523,0.01012798,0.02118250,0.02343955,-0.01810810
momentum_10d,2026-01-12,-0.00158584,0.00187958,-0.00208337,-0.00746855,-0.01381462,0.01222877
momentum_10d,2026-01-13,0.00117203,-0.00056825,0.00239853,0.00559142,0.00927307,-0.00810104
momentum_10d,2026-01-14,-0.00408687,0.00277205,0.00322375,0.00480257,-0.01055695,0.00647008
momentum_10d,2026-01-15,-0.00281542,0.00028792,-0.00107169,0.00106224,-0.02051401,0.01769859
momentum_10d,2026-01-16,0.01829990,0.01752291,0.01547438,0.01253152,0.01137344,0.00692645
momentum_10d,2026-01-19,0.00726657,0.00402554,0.00501173,-0.00223354,-0.00554216,0.01280873
momentum_10d,2026-01-20,0.00835599,0.00632747,0.00579349,0.00686055,0.00993106,-0.00157506
momentum_10d,2026-01-21,0.01383831,0.01167753,0.00915606,0.00869655,0.00730524,0.00653308
momentum_10d,2026-01-22,0.01237326,0.00958321,0.01366393,0.01608461,0.00492379,0.00744948
momentum_10d,2026-01-23,-0.00070927,0.00259678,-0.00279194,-0.00036012,-0.01181437,0.01110511
momentum_10d,2026-01-26,-0.00226672,-0.00679798,-0.00831297,-0.00669951,-0.00771549,0.00544877
momentum_10d,2026-01-27,-0.01576888,0.00027733,-0.01220658,-0.00251860,-0.00567141,-0.01009747
momentum_10d,2026-01-28,0.00046436,-0.00038420,-0.00942043,0.00059773,-0.01981973,0.02028409
momentum_10d,2026-01-29,0.00534737,0.00979920,0.00276405,0.00301374,-0.00672623,0.01207360
momentum_10d,2026-01-30,-0.00735149,-0.01662325,-0.01589379,-0.02060672,-0.03737326,0.03002177
momentum_10d,2026-02-02,0.02062093,0.01682583,0.01665373,0.01681060,0.02162131,-0.00100038
momentum_10d,2026-02-03,0.00758995,0.00868416,0.00815717,0.01022176,-0.00507115,0.01266110
momentum_10d,2026-02-04,-0.00694683,-0.00535856,-0.00015816,-0.00551807,-0.00918946,0.00224263
momentum_10d,2026-02-05,0.00973504,0.00878685,0.00422220,0.00433108,0.00466744,0.00506761
momentum_10d,2026-02-06,0.01820600,0.02004327,0.01543342,0.01052622,0.01684130,0.00136470
momentum_10d,2026-02-09,-0.00239426,0.00524776,0.00466288,0.00232765,0.01105099,-0.01344525
momentum_10d,2026-02-10,-0.00058232,0.00285768,0.00048121,0.00093570,-0.01846363,0.01788131
momentum_10d,2026-02-11,-0.00302214,-0.00991272,-0.00692330,-0.00469827,-0.01580955,0.01278741
momentum_10d,2026-02-12,-0.00782076,-0.00731299,-0.00808227,-0.00417658,-0.01446718,0.00664641
momentum_10d,2026-02-13,0.02989617,0.01700928,0.01615777,0.01150310,0.00891910,0.02097707
momentum_10d,2026-02-24,0.01131140,0.00810129,0.00675963,0.01005493,0.01334613,-0.00203473
momentum_10d,2026-02-25,-0.00592553,0.00054581,0.00501971,0.00049995,0.00401057,-0.00993611
momentum_10d,2026-02-26,0.00637528,0.00613013,0.00644368,0.00689388,0.00753408,-0.00115880
momentum_10d,2026-02-27,-0.02785970,-0.00945264,-0.01955842,-0.01410210,-0.01074108,-0.01711862
momentum_10d,2026-03-02,-0.03053820,-0.02564986,-0.01450644,-0.01690119,-0.02815920,-0.00237900
momentum_10d,2026-03-03,-0.00352509,-0.00227980,-0.01092911,-0.00176305,-0.02059616,0.01707107
momentum_10d,2026-03-04,0.01280793,0.01148804,0.01174921,0.01258062,0.00036471,0.01244322
momentum_10d,2026-03-05,0.02268403,0.02026583,0.02719596,0.01869512,0.01095950,0.01172454
momentum_10d,2026-03-06,-0.01137141,-0.00959829,-0.00315521,-0.00221270,-0.00059940,-0.01077200
momentum_10d,2026-03-09,0.02154200,0.01619493,0.01590695,0.00991180,-0.00440820,0.02595020
momentum_10d,2026-03-10,-0.00820393,-0.00103627,-0.00147165,0.00492096,0.00296239,-0.01116632
momentum_10d,2026-03-11,-0.00677584,-0.00508418,0.00317178,-0.00544876,-0.01172981,0.00495397
momentum_10d,2026-03-12,-0.00506501,0.00346634,-0.00117451,-0.00179432,-0.01766934,0.01260433
momentum_10d,2026-03-13,0.00542709,0.00539834,0.00155543,-0.00508623,-0.00407930,0.00950639
momentum_10d,2026-03-16,-0.02702367,-0.01344486,-0.01505128,-0.01917234,-0.01505718,-0.01196648
momentum_10d,2026-03-17,0.00741825,0.00671008,0.00815889,0.00635040,0.00886225,-0.00144400
momentum_10d,2026-03-18,-0.02147710,-0.02306934,-0.02039537,-0.02394954,-0.02034485,-0.00113224
momentum_10d,2026-03-19,-0.02550890,-0.02747772,-0.02722011,-0.01690749,-0.02407294,-0.00143596
momentum_10d,2026-03-20,-0.05376583,-0.05747856,-0.05695718,-0.05670278,-0.05135019,-0.00241564
momentum_10d,2026-03-23,0.03984875,0.04037790,0.03618382,0.03274047,0.03040832,0.00944043
momentum_10d,2026-03-24,0.01887869,0.01764245,0.02053373,0.01833584,0.01656623,0.00231247
momentum_10d,2026-03-25,-0.01857735,-0.01526258,-0.01477919,-0.01018685,-0.01083862,-0.00773873
momentum_10d,2026-03-26,0.02007063,0.01784691,0.01285257,0.01598248,0.00923910,0.01083153
momentum_10d,2026-03-27,-0.00086899,0.00239488,0.00594690,0.00296095,0.00134948,-0.00221847
momentum_10d,2026-03-30,-0.02769625,-0.01694172,-0.01083536,-0.01006518,-0.01450147,-0.01319478
momentum_10d,2026-03-31,0.01972129,0.01741316,0.01140206,0.00905066,0.00228809,0.01743320
momentum_10d,2026-04-01,-0.02409886,-0.02074058,-0.01229056,-0.01193479,-0.01291622,-0.01118264
momentum_10d,2026-04-02,-0.02736237,-0.02590089,-0.03025907,-0.03143752,-0.02655535,-0.00080702
momentum_10d,2026-04-03,0.02042066,0.02091390,0.02434469,0.02110222,0.01354494,0.00687572
momentum_10d,2026-04-07,0.03581048,0.03108174,0.03193104,0.02847524,0.02370897,0.01210151
momentum_10d,2026-04-08,-0.01715138,-0.01559078,-0.01610423,-0.01412628,-0.00285208,-0.01429930
momentum_10d,2026-04-09,0.01108972,0.01243223,0.00934278,0.00898149,0.00919656,0.00189316
momentum_10d,2026-04-10,0.00192215,-0.00185529,-0.00207547,-0.00541434,0.00316409,-0.00124193
momentum_10d,2026-04-13,0.00531051,0.00346566,0.00232995,0.00736137,0.00891850,-0.00360798
momentum_10d,2026-04-14,-0.00973747,-0.00680725,-0.00289227,-0.00642001,-0.00943964,-0.00029783
momentum_10d,2026-04-15,0.01717123,0.01150584,0.01139343,0.01506803,0.01593760,0.00123363
momentum_10d,2026-04-16,-0.00723079,-0.01257823,-0.00326250,0.00158675,0.01039316,-0.01762395
momentum_10d,2026-04-17,0.00780245,0.00833024,0.01110137,0.00671046,0.01195209,-0.00414964
momentum_10d,2026-04-20,0.00140060,-0.00379180,-0.00239607,0.00424480,-0.00414883,0.00554943
momentum_10d,2026-04-21,-0.00171759,-0.00134343,-0.00289200,0.00501952,0.00787985,-0.00959744
momentum_10d,2026-04-22,-0.00739604,-0.00238199,-0.00907727,-0.01148093,-0.01472057,0.00732453
momentum_10d,2026-04-23,0.00435893,0.00124584,-0.00089465,-0.00496912,-0.00699327,0.01135220
momentum_10d,2026-04-24,0.00397470,0.01018763,0.00927637,0.00969176,0.00220341,0.00177130
momentum_10d,2026-04-27,-0.00535795,-0.00425669,-0.00617225,-0.00797409,0.00231755,-0.00767550
momentum_10d,2026-04-28,0.01817063,0.01394307,0.01312904,0.01463833,0.01036390,0.00780673
momentum_10d,2026-04-29,-0.00288351,0.00383705,-0.00195175,0.00086048,0.01057220,-0.01345570
momentum_10d,2026-04-30,0.00771940,0.00280833,0.01012661,0.00744056,0.00936469,-0.00164530
momentum_10d,2026-05-06,0.00480334,0.00864171,0.00294721,0.00642532,0.00877075,-0.00396740
momentum_10d,2026-05-07,0.00651074,0.01046983,0.00803605,0.01205967,0.01542330,-0.00891256
momentum_10d,2026-05-08,0.00113221,-0.00014418,0.00265548,0.01018950,0.01854884,-0.01741664
momentum_10d,2026-05-11,-0.01755555,-0.01130192,-0.01554510,-0.01333646,-0.01364223,-0.00391331
momentum_10d,2026-05-12,0.00141031,0.00407264,0.00669657,0.00695651,0.01154037,-0.01013005
momentum_10d,2026-05-13,-0.02061572,-0.01208191,-0.01963780,-0.01090335,-0.00799867,-0.01261706
momentum_10d,2026-05-14,-0.00890182,-0.00703186,-0.00599620,-0.00446579,-0.00986581,0.00096399
momentum_10d,2026-05-15,-0.00132518,-0.00369172,0.00187408,0.00224271,0.00143780,-0.00276297
momentum_10d,2026-05-18,0.00624977,0.00863492,0.00743977,0.00905180,0.00955206,-0.00330229
momentum_10d,2026-05-19,-0.00941910,-0.00757694,-0.01293500,-0.00719504,-0.00338564,-0.00603346
momentum_10d,2026-05-20,-0.02823007,-0.02730593,-0.03079180,-0.02574000,-0.02614011,-0.00208996
momentum_10d,2026-05-21,0.01334987,0.01744343,0.00663457,0.01403046,0.02397133,-0.01062147
momentum_10d,2026-05-22,-0.00445372,-0.00865541,-0.00347876,-0.00566729,0.00425711,-0.00871083
momentum_10d,2026-05-25,-0.01460690,-0.01288707,-0.00966160,-0.01351394,-0.01098325,-0.00362365
momentum_10d,2026-05-26,-0.02074921,-0.01999490,-0.01986608,-0.02202891,-0.01456582,-0.00618339
momentum_10d,2026-05-27,0.00960641,-0.00017169,0.00467136,-0.00117513,0.01110035,-0.00149394
momentum_10d,2026-05-28,-0.01618956,-0.01727183,-0.00578984,-0.00727473,-0.02754553,0.01135597
momentum_10d,2026-05-29,0.03367370,0.02550209,0.02167580,0.02107335,0.00704270,0.02663100
momentum_10d,2026-06-01,-0.01690724,-0.01723773,-0.01945867,-0.01387036,-0.00241056,-0.01449669
momentum_10d,2026-06-02,-0.00673457,-0.01355897,-0.00955052,-0.01376744,0.00454286,-0.01127743
momentum_10d,2026-06-03,-0.01223836,-0.01490450,-0.01976414,-0.01396764,-0.00420389,-0.00803448
momentum_10d,2026-06-04,0.01570847,0.01571860,0.01343896,0.00145039,-0.01094453,0.02665299
momentum_10d,2026-06-05,-0.03542306,-0.02271675,-0.02997167,-0.02078511,-0.01693539,-0.01848767
momentum_10d,2026-06-08,0.01666272,0.00731409,-0.00142679,0.00661899,0.01470323,0.00195949
momentum_10d,2026-06-09,-0.01262420,-0.01265030,-0.01081093,-0.00645557,-0.00440638,-0.00821781
momentum_10d,2026-06-10,-0.01698385,-0.01260128,-0.00770437,-0.00305461,-0.00897837,-0.00800548
momentum_10d,2026-06-11,0.01274214,0.01598723,0.01321555,0.01123560,0.00866667,0.00407548
momentum_10d,2026-06-12,0.01303670,0.00869498,0.01417718,0.01374840,0.00390280,0.00913391
momentum_10d,2026-06-15,0.01129655,0.00149053,-0.00349547,-0.00470126,0.01471338,-0.00341683
momentum_10d,2026-06-16,-0.01194277,-0.02114231,-0.01945911,-0.01264653,0.00759747,-0.01954024
momentum_10d,2026-06-17,-0.01264718,-0.00509186,-0.00529407,-0.00315361,-0.00535016,-0.00729703
momentum_10d,2026-06-18,-0.00430482,0.00780977,0.00341303,0.01206515,0.00403112,-0.00833595
momentum_10d,2026-06-22,0.01132931,0.01083483,0.00877851,0.00775102,-0.02622613,0.03755544
momentum_10d,2026-06-23,-0.03061104,-0.02732198,-0.02745041,-0.01033070,0.00044083,-0.03105187
momentum_10d,2026-06-24,-0.02146566,-0.02325910,-0.01379983,-0.01421768,-0.01000825,-0.01145741
momentum_10d,2026-06-25,-0.02616406,-0.02145377,-0.02027973,-0.02548311,-0.03261402,0.00644996
momentum_10d,2026-06-26,-0.00349165,-0.00373355,-0.00255423,-0.00006138,-0.00146260,-0.00202905
momentum_10d,2026-06-29,0.00701775,-0.00862768,0.00003226,0.00118045,0.02474391,-0.01772616
momentum_20d,2025-04-30,0.02496092,0.02617907,0.02281919,0.01697026,0.02366402,0.00129690
momentum_20d,2025-05-06,0.00221992,0.00471393,0.00954803,0.01083170,0.00599054,-0.00377062
momentum_20d,2025-05-07,0.01082254,0.01271754,0.01035363,0.00727937,0.01071588,0.00010665
momentum_20d,2025-05-08,-0.00724136,0.00013496,-0.00705687,-0.00582114,-0.02081830,0.01357694
momentum_20d,2025-05-09,0.00801038,0.00856753,0.00767208,0.01245348,0.00828574,-0.00027536
momentum_20d,2025-05-12,-0.00068811,0.00302823,-0.00308071,-0.00204118,-0.00643007,0.00574196
momentum_20d,2025-05-13,-0.00391374,0.00661170,0.00240100,0.00012643,-0.00076707,-0.00314667
momentum_20d,2025-05-14,-0.00413650,-0.00715746,-0.00357344,-0.00431569,-0.00544202,0.00130552
momentum_20d,2025-05-15,-0.00109667,0.00171612,0.00181747,0.00564427,0.00389208,-0.00498874
momentum_20d,2025-05-16,0.00870163,0.01026214,0.01081929,0.01077903,0.00988199,-0.00118036
momentum_20d,2025-05-19,0.01161770,0.01032730,0.01025264,0.01375117,0.00839849,0.00321921
momentum_20d,2025-05-20,-0.00229811,-0.00261174,-0.00529073,-0.00531472,-0.01452478,0.01222667
momentum_20d,2025-05-21,-0.01185850,-0.00671984,-0.00957061,-0.01472676,-0.01264484,0.00078634
momentum_20d,2025-05-22,-0.01086251,-0.00749992,-0.01244475,-0.01064524,-0.00924116,-0.00162135
momentum_20d,2025-05-23,0.00621335,0.00667460,0.00901912,0.01133824,0.01054435,-0.00433100
momentum_20d,2025-05-26,0.00427112,0.00586254,0.01125134,0.00290071,0.01230367,-0.00803255
momentum_20d,2025-05-27,-0.00246464,0.00139444,-0.00521735,-0.00454434,0.00429964,-0.00676428
momentum_20d,2025-05-28,0.00838795,0.01503191,0.01077187,0.01613007,0.00784712,0.00054082
momentum_20d,2025-05-29,-0.00524719,-0.00893502,-0.01071044,-0.01918539,-0.01996453,0.01471734
momentum_20d,2025-05-30,0.00384583,0.00558754,0.00634662,0.00957528,0.01157602,-0.00773019
momentum_20d,2025-06-03,0.00828286,0.01053051,0.01250683,0.01244542,0.01339325,-0.00511039
momentum_20d,2025-06-04,0.00447363,0.00571331,0.00046440,-0.00528889,-0.00713747,0.01161109
momentum_20d,2025-06-05,0.00288993,0.00447677,0.00504708,0.00411928,-0.00001126,0.00290119
momentum_20d,2025-06-06,0.01133286,0.01176353,0.00708796,0.01044830,0.00928933,0.00204353
momentum_20d,2025-06-09,-0.00753421,-0.00259157,-0.00425934,-0.00669271,-0.00357587,-0.00395834
momentum_20d,2025-06-10,0.00733364,0.00991663,0.00558281,0.00322842,0.00734578,-0.00001214
momentum_20d,2025-06-11,-0.00141938,0.00188233,0.00254300,0.00194881,0.00738510,-0.00880449
momentum_20d,2025-06-12,-0.01472251,-0.01129790,-0.01736592,-0.02163211,-0.02722536,0.01250286
momentum_20d,2025-06-13,0.00825557,0.00738023,0.01087864,0.00977329,0.00652277,0.00173280
momentum_20d,2025-06-16,-0.00117089,0.00156835,0.00324227,-0.00059745,-0.00548505,0.00431416
momentum_20d,2025-06-17,-0.00393102,-0.00558743,-0.00081312,-0.00839161,-0.00578283,0.00185181
momentum_20d,2025-06-18,-0.01597315,-0.01456040,-0.01356033,-0.01260375,-0.02137246,0.00539931
momentum_20d,2025-06-19,-0.00823331,-0.00284892,-0.00517307,-0.00489054,-0.01322573,0.00499242
momentum_20d,2025-06-20,0.01354970,0.01553707,0.01475094,0.01586113,0.02149183,-0.00794213
momentum_20d,2025-06-23,0.02281875,0.02333081,0.02045287,0.01885302,0.00213879,0.02067996
momentum_20d,2025-06-24,0.00941735,0.00410139,0.00515873,0.00405108,-0.00164049,0.01105784
momentum_20d,2025-06-25,-0.00168559,-0.00120194,-0.00284444,0.00034199,-0.00004507,-0.00164051
momentum_20d,2025-06-26,0.00843961,0.00738153,0.00447165,0.00953822,0.00077296,0.00766664
momentum_20d,2025-06-27,0.01305620,0.00990269,0.01060392,0.00878550,0.00547531,0.00758088
momentum_20d,2025-06-30,0.00816347,0.00635852,0.00217642,0.00663784,0.00381542,0.00434805
momentum_20d,2025-07-01,0.00218002,0.00115410,0.00023414,-0.00121722,-0.00623603,0.00841604
momentum_20d,2025-07-02,0.00555089,0.00580031,0.00633066,0.00343924,0.00076551,0.00478538
momentum_20d,2025-07-03,-0.00686736,-0.00747544,-0.00839807,-0.00809246,-0.01403288,0.00716551
momentum_20d,2025-07-04,0.01436863,0.00902156,0.01357953,0.01516233,0.00375539,0.01061324
momentum_20d,2025-07-07,0.01020438,0.00747868,0.00864811,0.01312048,0.00961780,0.00058659
momentum_20d,2025-07-08,0.00247463,0.00417578,0.00043583,0.00137690,-0.00280282,0.00527745
momentum_20d,2025-07-09,0.00712867,0.00511752,0.01246681,0.00519373,-0.00945919,0.01658786
momentum_20d,2025-07-10,0.00171643,0.00208745,0.00079990,-0.00109585,-0.00367482,0.00539125
momentum_20d,2025-07-11,0.00327075,0.00813299,0.00722839,0.00665962,0.00285128,0.00041947
momentum_20d,2025-07-14,-0.01085845,-0.00681038,-0.00944651,-0.01481255,-0.01723963,0.00638118
momentum_20d,2025-07-15,0.00810017,0.00682671,0.00248532,0.00776640,0.00052106,0.00757912
momentum_20d,2025-07-16,0.00506433,0.00635744,0.00318231,0.00729351,0.00248414,0.00258018
momentum_20d,2025-07-17,0.00250469,0.00507452,0.00221217,0.00009297,-0.00435089,0.00685558
momentum_20d,2025-07-18,0.01004671,0.01921058,0.01532525,0.01726674,0.01649138,-0.00644467
momentum_20d,2025-07-21,0.00048706,0.00506848,0.00115808,0.00317962,0.00517278,-0.00468572
momentum_20d,2025-07-22,-0.00507048,-0.00656613,-0.00670094,-0.00698760,-0.00713639,0.00206591
momentum_20d,2025-07-23,0.01033862,0.01089228,0.01097487,0.01604158,0.00810578,0.00223283
momentum_20d,2025-07-24,0.00414271,0.00382434,0.00242501,0.00065068,-0.00217767,0.00632038
momentum_20d,2025-07-25,0.00564750,0.00063076,0.00058936,0.00180611,0.00756784,-0.00192034
momentum_20d,2025-07-28,-0.00257306,-0.00225207,-0.00264439,-0.00075954,-0.00052968,-0.00204337
momentum_20d,2025-07-29,0.00075364,-0.00008218,-0.00256933,-0.00244819,-0.00704939,0.00780303
momentum_20d,2025-07-30,-0.01068121,-0.01631039,-0.01362763,-0.01733211,-0.01260434,0.00192313
momentum_20d,2025-07-31,0.00635223,0.00797076,0.01117507,0.00940878,0.00192824,0.00442399
momentum_20d,2025-08-01,0.01014616,0.00770351,0.00888618,0.00896527,0.00864338,0.00150278
momentum_20d,2025-08-04,0.01068490,0.01434285,0.01244563,0.00997681,0.00746257,0.00322233
momentum_20d,2025-08-05,0.00280464,0.00387656,0.00381068,0.00657892,-0.00182828,0.00463293
momentum_20d,2025-08-06,0.00125895,0.00200380,-0.00286301,-0.00186581,-0.00195523,0.00321419
momentum_20d,2025-08-07,0.00261772,0.00061278,0.00444278,0.00603337,0.00357876,-0.00096104
momentum_20d,2025-08-08,0.01136476,0.00643391,0.01693497,0.01242071,0.01255580,-0.00119104
